cntry,region,four_region,rw_order,paed_age_cutoff,inc_time_tmc,type,elpd,crps,mae,rmse,ppd_0.500,ppd_0.800,ppd_0.950,spec
BEN,WCA,Western,1,Inf,FALSE,MMC coverage,205.4170910728009,111.54794146787484,0.15111709582192326,0.21396215192481385,0.7118997912317327,0.8796102992345164,0.9575504523312456,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,Inf,FALSE,TMC coverage,1154.0051763992922,141.18068068951987,0.18312514220522016,0.2458370304988345,0.6659707724425887,0.848990953375087,0.940848990953375,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,Inf,TRUE,MC coverage,1402.628588615751,113.28678627807442,0.09009253974031628,0.09793388326947892,0.8121085594989561,0.8121085594989561,0.8121085594989561,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,1,Inf,TRUE,MMC coverage,378.1062994120962,247.23450851676253,0.2910283964065891,0.35867839452584005,0.825330549756437,0.825330549756437,0.825330549756437,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,1,Inf,TRUE,TMC coverage,1024.5222892036547,307.1084998944486,0.3435198674171688,0.41310132610285055,0.7738343771746694,0.7738343771746694,0.7738343771746694,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,FALSE,MC coverage,1359.6086025550717,58.01193528176145,0.06538512588782995,0.10244959131713433,0.8329853862212944,0.8900487125956854,0.954070981210856,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,FALSE,MMC coverage,205.84620396834256,113.36203740224244,0.15169341827122437,0.21356766728896132,0.708420320111343,0.8691718858733473,0.9498956158663884,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,FALSE,TMC coverage,1153.762398586729,142.36945144476695,0.18334414027733695,0.2453089947623842,0.6506610995128741,0.8399443284620738,0.9352818371607516,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,TRUE,MC coverage,1091.9256935763308,309.3029589911973,0.2789171512052344,0.32758496594482495,0.5198329853862212,0.6005567153792624,0.7174669450243563,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,TRUE,MMC coverage,162.73467762331532,135.64765913484794,0.1612260269729256,0.2204116527718515,0.6708420320111343,0.8128044537230341,0.9109255393180236,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,TRUE,TMC coverage,929.1910159530156,343.5431951493567,0.3329941771730636,0.38909320649794216,0.4175365344467641,0.5706332637439109,0.7272094641614475,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,Inf,FALSE,MC coverage,1359.8348029162112,58.22230334410927,0.06567668455666684,0.10314004092838563,0.8315935977731385,0.8914405010438413,0.9505915100904664,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,2,Inf,FALSE,MMC coverage,205.7285731942463,111.53597259810373,0.15134447639226614,0.21436769714314025,0.7098121085594989,0.8810020876826722,0.9554627696590118,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,2,Inf,FALSE,TMC coverage,1154.1062297219648,141.1554994575926,0.183313744254681,0.24616108701815295,0.6604036186499652,0.8496868475991649,0.942240779401531,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,2,Inf,TRUE,MC coverage,1426.566285889976,108.81381634579618,0.07925889708933735,0.08175652210212488,0.7961029923451636,0.7961029923451636,0.7961029923451636,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,2,Inf,TRUE,MMC coverage,383.222205933204,239.2713317445397,0.2927711015574742,0.36514289724191024,0.8524704244954767,0.8524704244954767,0.8524704244954767,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,2,Inf,TRUE,TMC coverage,1043.3440799567722,276.0441994012621,0.32183528832610747,0.3895356984024515,0.8065414057063326,0.8065414057063326,0.8065414057063326,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,0,10,FALSE,MC coverage,168.5400173105492,63.7786075910109,0.3612014471256794,0.3758996105032321,0.32142857142857145,0.4540816326530612,0.6581632653061225,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,FALSE,MMC coverage,64.75491315577784,24.97777341470941,0.2153911041330167,0.2810561902439512,0.41836734693877553,0.5663265306122449,0.7142857142857143,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,FALSE,TMC coverage,103.78510415477132,36.92101004780051,0.27998838039617757,0.33148335985997773,0.32653061224489793,0.5969387755102041,0.7704081632653061,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,TRUE,MC coverage,152.5972742040465,90.99472114470151,0.5138337279796845,0.5377998520612574,0.12755102040816327,0.21428571428571427,0.3673469387755102,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,10,TRUE,MMC coverage,68.60695915614872,38.14204180786293,0.27680421726404597,0.3348898989380807,0.29081632653061223,0.41836734693877553,0.5153061224489796,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,10,TRUE,TMC coverage,83.99031504789777,56.56622821745153,0.3766358200445144,0.4325987817791572,0.2755102040816326,0.3775510204081632,0.47959183673469385,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,Inf,FALSE,MC coverage,168.33174041969758,63.499383930340265,0.3598547135040931,0.37455047438713346,0.34183673469387754,0.4846938775510204,0.673469387755102,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,0,Inf,FALSE,MMC coverage,64.65251828184032,24.820781567083102,0.2149936518603837,0.2804918723415322,0.42346938775510207,0.5816326530612245,0.7091836734693877,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,0,Inf,FALSE,TMC coverage,103.67922213785728,36.58088607009304,0.2782619392266798,0.3299735532787375,0.32142857142857145,0.6071428571428571,0.7704081632653061,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,0,Inf,TRUE,MC coverage,147.33187186997307,88.6913634143701,0.5105926521040092,0.5380496818102012,0.1020408163265306,0.20408163265306123,0.3163265306122449,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,0,Inf,TRUE,MMC coverage,49.883653485003016,31.543169957949143,0.23843763430199805,0.3004448354294999,0.3826530612244898,0.5357142857142857,0.6173469387755102,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,0,Inf,TRUE,TMC coverage,97.44821838497003,61.76404034244631,0.4054917114746059,0.4577106247367495,0.27040816326530615,0.3979591836734694,0.5102040816326531,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,1,10,FALSE,MC coverage,186.9123652998153,81.71692508600194,0.4412117556497156,0.4512455318750072,0.25,0.34183673469387754,0.44387755102040816,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,1,10,FALSE,MMC coverage,71.6042457421122,26.914177857473135,0.2494800789326079,0.32981342929362006,0.4693877551020408,0.6530612244897959,0.826530612244898,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,1,10,FALSE,TMC coverage,115.30811955770308,42.26736859617641,0.32944550958789676,0.39544455648402166,0.42346938775510207,0.6071428571428571,0.7857142857142857,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,1,10,TRUE,MC coverage,156.28786116517463,82.43310372803197,0.4736160603828539,0.501605459074857,0.20918367346938777,0.29591836734693877,0.42346938775510207,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,1,10,TRUE,MMC coverage,75.49078035859762,41.676813719217094,0.2966077169388515,0.356024462710002,0.3112244897959184,0.3979591836734694,0.5,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,1,10,TRUE,TMC coverage,80.79708080657701,47.84009563904131,0.33636806857888507,0.39513715767199487,0.30612244897959184,0.44387755102040816,0.5306122448979592,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,1,Inf,FALSE,MC coverage,195.15020689087183,92.87023697459024,0.47785378637563714,0.4794928053655942,0.15816326530612246,0.17346938775510204,0.19387755102040816,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,1,Inf,FALSE,MMC coverage,89.22920505786713,36.58225105621937,0.4125191278350718,0.5359720634565005,0.9693877551020408,0.9948979591836736,1,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,1,Inf,FALSE,TMC coverage,105.92100183300472,40.85836372073667,0.4345170243364376,0.5539534800655889,0.9693877551020408,0.9897959183673468,1,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,1,Inf,TRUE,MC coverage,152.15779016294618,80.56348156122773,0.4709935515114517,0.5008486228738723,0.1479591836734694,0.28061224489795916,0.44387755102040816,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,1,Inf,TRUE,MMC coverage,49.30799605404967,31.099793865127836,0.23335012052666457,0.2943498308869057,0.3877551020408163,0.5204081632653061,0.6479591836734694,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,1,Inf,TRUE,TMC coverage,102.8497941088965,59.11174390580499,0.392930145278126,0.4454102599884334,0.29081632653061223,0.42346938775510207,0.5051020408163265,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BFA,WCA,Western,2,10,FALSE,MC coverage,168.44147885808877,63.77456750000852,0.3613365504864341,0.37610456570683903,0.34183673469387754,0.5,0.6683673469387755,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,2,10,FALSE,MMC coverage,64.68677242320459,25.109488233971877,0.21649074100054283,0.2821080078887756,0.40816326530612246,0.5612244897959183,0.6989795918367347,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,2,10,FALSE,TMC coverage,103.75470643488418,36.67608749581465,0.278871674672094,0.3306412075762443,0.33163265306122447,0.6020408163265306,0.7704081632653061,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,2,10,TRUE,MC coverage,155.48049827625798,81.63338295753722,0.4714296641738912,0.5000085970627214,0.1836734693877551,0.28061224489795916,0.42857142857142855,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,2,10,TRUE,MMC coverage,71.97541142291112,39.467724290471736,0.28419799891841124,0.3445596676982845,0.3163265306122449,0.42857142857142855,0.5306122448979592,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,2,10,TRUE,TMC coverage,83.50508685334685,48.642246261396565,0.3405695414799501,0.3988667807887638,0.3112244897959184,0.44387755102040816,0.5357142857142857,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
