cntry,region,four_region,rw_order,paed_age_cutoff,inc_time_tmc,type,elpd,crps,mae,rmse,ppd_0.500,ppd_0.800,ppd_0.950
AGO,ESA,Southern,2,Inf,FALSE,MMC coverage,65.07340391261172,11.638249262472002,0.14381938546684905,0.1692156540240186,0.4652777777777778,0.6944444444444444,0.8263888888888888
AGO,ESA,Southern,2,Inf,FALSE,TMC coverage,74.49903294714896,11.03002117290157,0.14021732397803516,0.16561301807659454,0.4930555555555556,0.7013888888888888,0.8680555555555556
AGO,ESA,Southern,2,Inf,TRUE,MC coverage,139.47435472943386,2.5761831901258505,0.03115931283186093,0.04296051272695362,0.6805555555555556,0.8611111111111112,0.9583333333333334
AGO,ESA,Southern,2,Inf,TRUE,MMC coverage,60.83845394276092,8.740958616992609,0.12217465924160732,0.1476077897900887,0.4930555555555556,0.7916666666666666,0.9375
AGO,ESA,Southern,2,Inf,TRUE,TMC coverage,78.63590078667292,8.443820020940375,0.1209223307271582,0.1465568345328984,0.5069444444444444,0.8194444444444444,0.9444444444444444
BDI,ESA,Eastern,0,10,FALSE,MC coverage,293.6270662867391,70.86863726759766,0.16527772477055386,0.21083475429753615,0.5698924731182796,0.8387096774193549,0.9629629629629628
BDI,ESA,Eastern,0,10,FALSE,MMC coverage,209.91254111759957,63.38960931696123,0.15277454969659984,0.1986554755452557,0.6212664277180406,0.8614097968936678,0.9605734767025088
BDI,ESA,Eastern,0,10,FALSE,TMC coverage,83.7145251691395,31.251850744256192,0.07843793172763333,0.1181067482576716,0.7670250896057348,0.9080047789725209,0.973715651135006
BDI,ESA,Eastern,0,10,TRUE,MC coverage,279.80958570134266,62.90698839115771,0.1529427612418676,0.1982295231879835,0.6033452807646356,0.8530465949820788,0.967741935483871
BDI,ESA,Eastern,0,10,TRUE,MMC coverage,203.74530633256228,60.73870143174005,0.14711064742156454,0.1923914605318948,0.6200716845878136,0.8590203106332138,0.96415770609319
BDI,ESA,Eastern,0,10,TRUE,TMC coverage,76.06427936878039,28.43634219294646,0.07107703196113516,0.10801585216683646,0.7718040621266428,0.9151732377538828,0.978494623655914
BDI,ESA,Eastern,0,Inf,FALSE,MC coverage,292.52547982887626,71.1753207454688,0.16539209208919275,0.2108860235309228,0.5722819593787336,0.8315412186379928,0.959378733572282
BDI,ESA,Eastern,0,Inf,FALSE,MMC coverage,208.39360767475583,63.71883433763486,0.1529466153792396,0.19875978725288135,0.6212664277180406,0.8518518518518519,0.9629629629629628
BDI,ESA,Eastern,0,Inf,FALSE,TMC coverage,84.13187215412042,31.451167896528556,0.07861940785879852,0.11821542537507576,0.7610513739545998,0.909199522102748,0.973715651135006
BDI,ESA,Eastern,0,Inf,TRUE,MC coverage,278.6993844882021,63.22053079119833,0.15310479028861812,0.198296466890291,0.5925925925925926,0.8482676224611708,0.966547192353644
BDI,ESA,Eastern,0,Inf,TRUE,MMC coverage,201.82160387692903,60.86593903612076,0.14678607008218184,0.19189313110008513,0.6176821983273596,0.8554360812425329,0.9629629629629628
BDI,ESA,Eastern,0,Inf,TRUE,TMC coverage,76.87778061127307,28.377503712255574,0.07122732706015569,0.1084552226377015,0.7729988052568698,0.91636798088411,0.97610513739546
BDI,ESA,Eastern,1,10,FALSE,MC coverage,293.0888667963144,69.5374725173357,0.16279499837494515,0.20817756284195144,0.5770609318996416,0.8410991636798089,0.9629629629629628
BDI,ESA,Eastern,1,10,FALSE,MMC coverage,209.67269121937767,61.512119025476075,0.14973311971468894,0.1954819711373827,0.6296296296296297,0.8590203106332138,0.968936678614098
BDI,ESA,Eastern,1,10,FALSE,TMC coverage,83.4161755769367,31.14026585118065,0.07833533660476971,0.11802097603940533,0.7586618876941458,0.90442054958184,0.972520908004779
BDI,ESA,Eastern,1,10,TRUE,MC coverage,279.27376029100094,61.39935736816092,0.14972858316480844,0.19444581764660215,0.5925925925925926,0.8626045400238949,0.973715651135006
BDI,ESA,Eastern,1,10,TRUE,MMC coverage,203.58702202319927,58.47606149373176,0.1429984482552112,0.18773077092237253,0.6344086021505376,0.8673835125448028,0.972520908004779
BDI,ESA,Eastern,1,10,TRUE,TMC coverage,75.68673826780164,28.36073349168676,0.07081775659233516,0.10750274708359168,0.7741935483870968,0.9151732377538828,0.978494623655914
BDI,ESA,Eastern,1,Inf,FALSE,MC coverage,291.67499483988547,69.47164859867038,0.1625949887930321,0.20805251839239425,0.5854241338112306,0.8327359617682198,0.965352449223417
BDI,ESA,Eastern,1,Inf,FALSE,MMC coverage,207.8757789314249,61.69965506123489,0.14960925686967988,0.19528451385320003,0.6176821983273596,0.8602150537634409,0.968936678614098
BDI,ESA,Eastern,1,Inf,FALSE,TMC coverage,83.7992159084606,31.28973337579957,0.07850062864992664,0.118143783674556,0.7598566308243727,0.909199522102748,0.970131421744325
BDI,ESA,Eastern,1,Inf,TRUE,MC coverage,277.93849705490226,61.66734310950658,0.14977838460959772,0.19445919029478628,0.5937873357228196,0.8530465949820788,0.961768219832736
BDI,ESA,Eastern,1,Inf,TRUE,MMC coverage,201.4944139682643,58.52589525505544,0.14249217979634257,0.18704185345883076,0.6332138590203107,0.8637992831541219,0.967741935483871
BDI,ESA,Eastern,1,Inf,TRUE,TMC coverage,76.44408308663793,28.24162922013616,0.07089693392020338,0.10794480106229835,0.7873357228195937,0.9151732377538828,0.9796893667861408
BDI,ESA,Eastern,2,10,FALSE,MC coverage,291.5003695803919,69.23765725985389,0.16232099886095527,0.20774480174336313,0.5913978494623656,0.8375149342891278,0.9581839904420548
BDI,ESA,Eastern,2,10,FALSE,MMC coverage,208.38114242767955,61.64997291618455,0.1495715083343284,0.19525963032508967,0.6308243727598566,0.8602150537634409,0.966547192353644
BDI,ESA,Eastern,2,10,FALSE,TMC coverage,83.11922715271238,31.11489932265097,0.07822430326214289,0.11780263842174613,0.7598566308243727,0.9080047789725209,0.974910394265233
BDI,ESA,Eastern,2,10,TRUE,MC coverage,277.55293020489813,61.131893351206074,0.14861256913566434,0.19311188887468933,0.6045400238948626,0.8518518518518519,0.9629629629629628
BDI,ESA,Eastern,2,10,TRUE,MMC coverage,202.3259941351128,58.57006715010725,0.14210926757908393,0.18652591083448433,0.6200716845878136,0.8590203106332138,0.968936678614098
BDI,ESA,Eastern,2,10,TRUE,TMC coverage,75.22693606978532,28.433349475649536,0.07083729980731607,0.10756906275689472,0.7718040621266428,0.9127837514934288,0.978494623655914
BDI,ESA,Eastern,2,Inf,FALSE,MC coverage,290.5862298365505,69.31880002724417,0.1622238606617065,0.20751721400555703,0.5913978494623656,0.8339307048984468,0.965352449223417
BDI,ESA,Eastern,2,Inf,FALSE,MMC coverage,207.2462194430582,61.68218695299281,0.1494577492216993,0.1950739600859238,0.6284348864994026,0.8614097968936678,0.96415770609319
BDI,ESA,Eastern,2,Inf,FALSE,TMC coverage,83.34001039349228,31.23435337416491,0.07846800617107226,0.11820406764601732,0.7610513739545998,0.9080047789725209,0.972520908004779
BDI,ESA,Eastern,2,Inf,TRUE,MC coverage,275.76187451399227,61.26554623526492,0.14828741843987725,0.19252819458665832,0.5902031063321386,0.8470728793309439,0.966547192353644
BDI,ESA,Eastern,2,Inf,TRUE,MMC coverage,200.21040098475152,58.39811358435612,0.1411870641226733,0.1853188448066932,0.6176821983273596,0.8530465949820788,0.965352449223417
BDI,ESA,Eastern,2,Inf,TRUE,TMC coverage,75.55147352924074,28.26939056752167,0.07054006247917044,0.10725479703699688,0.7753882915173238,0.910394265232975,0.97610513739546
BEN,WCA,Western,0,10,FALSE,MC coverage,1359.4256163402376,58.23153474786113,0.06558163939195566,0.1027995065574228,0.8322894919972165,0.8921363952679193,0.9526791927627
BEN,WCA,Western,0,10,FALSE,MMC coverage,205.0227785845794,113.35665311239528,0.15148863915253435,0.2132170939694093,0.7077244258872651,0.8698677800974252,0.9478079331941544
BEN,WCA,Western,0,10,FALSE,TMC coverage,1154.4028377556583,142.4962115280708,0.18334344835020597,0.24524424584491555,0.6492693110647182,0.8399443284620738,0.9380654140570632
BEN,WCA,Western,0,10,TRUE,MC coverage,1360.895826952504,58.23420510675306,0.06531914893483422,0.10231135052419409,0.8308977035490606,0.8879610299234516,0.9464161447459986
BEN,WCA,Western,0,10,TRUE,MMC coverage,209.50947766699355,116.54136570744076,0.15529968902062752,0.21757187123321176,0.7070285316631872,0.8636047320807237,0.9443284620737648
BEN,WCA,Western,0,10,TRUE,TMC coverage,1151.3863492855105,145.47502319074366,0.1868036285696222,0.24907444158399428,0.6562282533054976,0.8350730688935282,0.930410577592206
BEN,WCA,Western,0,Inf,FALSE,MC coverage,1359.2519066265145,58.11072832506295,0.06574016554625232,0.1035361212069868,0.8295059151009047,0.8907446068197634,0.9512874043145442
BEN,WCA,Western,0,Inf,FALSE,MMC coverage,206.2266849857896,111.4892033219513,0.15139565659414508,0.21426337805552015,0.7098121085594989,0.8816979819067502,0.9526791927627
BEN,WCA,Western,0,Inf,FALSE,TMC coverage,1153.0252216407248,141.00214487300346,0.18339840485460995,0.24623083286130765,0.6638830897703549,0.8517745302713987,0.9394572025052192
BEN,WCA,Western,0,Inf,TRUE,MC coverage,1437,105.62483304148635,0.07350371123276714,0.07350371123276714,0.789839944328462,0.789839944328462,0.789839944328462
BEN,WCA,Western,0,Inf,TRUE,MMC coverage,566.6453649866824,301.19978416858936,0.4033364817943995,0.5202107006410098,0.9171885873347252,0.9171885873347252,0.9171885873347252
BEN,WCA,Western,0,Inf,TRUE,TMC coverage,870.3546350133176,317.8370732261124,0.41491427515384494,0.5239244617041099,0.8935281837160751,0.8935281837160751,0.8935281837160751
BEN,WCA,Western,1,10,FALSE,MC coverage,1359.4117343671296,58.11609910412812,0.06552747890924723,0.1028645715039785,0.8315935977731385,0.8907446068197634,0.9519832985386222
BEN,WCA,Western,1,10,FALSE,MMC coverage,205.32972661359548,113.13281820417808,0.15134788795179324,0.21316442355635828,0.7077244258872651,0.8698677800974252,0.9498956158663884
BEN,WCA,Western,1,10,FALSE,TMC coverage,1154.082007753534,142.01152720582783,0.18294283165369368,0.24487822909282148,0.6506610995128741,0.8462073764787752,0.9331941544885176
BEN,WCA,Western,1,10,TRUE,MC coverage,1406.7890587323143,77.57641620027606,0.06624570276464285,0.08270690564910656,0.8114126652748782,0.8364648573416841,0.8886569241475296
BEN,WCA,Western,1,10,TRUE,MMC coverage,199.02945077157815,112.60622932797246,0.15430779273620382,0.22079768480661088,0.7265135699373695,0.8844815588030619,0.953375086986778
BEN,WCA,Western,1,10,TRUE,TMC coverage,1207.759607960736,153.6116398683909,0.18889087064936688,0.25173935321505936,0.6464857341684064,0.8420320111343076,0.9276270006958942
BEN,WCA,Western,1,Inf,FALSE,MC coverage,1359.4222674720932,58.13186985879635,0.06572029780004879,0.10347007241735168,0.8322894919972165,0.8935281837160751,0.9519832985386222
BEN,WCA,Western,1,Inf,FALSE,MMC coverage,205.4170910728009,111.54794146787484,0.15111709582192326,0.21396215192481385,0.7118997912317327,0.8796102992345164,0.9575504523312456
BEN,WCA,Western,1,Inf,FALSE,TMC coverage,1154.0051763992922,141.18068068951987,0.18312514220522016,0.2458370304988345,0.6659707724425887,0.848990953375087,0.940848990953375
BEN,WCA,Western,1,Inf,TRUE,MC coverage,1360.6708844866391,58.05283878959163,0.06557500145970285,0.10332151483105932,0.8302018093249826,0.8872651356993737,0.9512874043145442
BEN,WCA,Western,1,Inf,TRUE,MMC coverage,189.80802810324928,105.5566632544924,0.14091948547824928,0.2013207591429439,0.7105080027835768,0.8789144050104384,0.9589422407794016
BEN,WCA,Western,1,Inf,TRUE,TMC coverage,1170.8628563833895,135.87836304413753,0.173990368815487,0.23472657376240685,0.662491301322199,0.8517745302713987,0.9436325678496869
BEN,WCA,Western,2,10,FALSE,MC coverage,1359.6086025550717,58.01193528176145,0.06538512588782995,0.10244959131713433,0.8329853862212944,0.8900487125956854,0.954070981210856
BEN,WCA,Western,2,10,FALSE,MMC coverage,205.84620396834256,113.36203740224244,0.15169341827122437,0.21356766728896132,0.708420320111343,0.8691718858733473,0.9498956158663884
BEN,WCA,Western,2,10,FALSE,TMC coverage,1153.762398586729,142.36945144476695,0.18334414027733695,0.2453089947623842,0.6506610995128741,0.8399443284620738,0.9352818371607516
BEN,WCA,Western,2,10,TRUE,MC coverage,1365.812766128901,58.11004604561404,0.06394212873018044,0.099090626306869,0.8343771746694503,0.8872651356993737,0.9512874043145442
BEN,WCA,Western,2,10,TRUE,MMC coverage,218.46315093228264,117.9436921276786,0.15899896883711426,0.22260433893026316,0.7098121085594989,0.8622129436325678,0.9457202505219208
BEN,WCA,Western,2,10,TRUE,TMC coverage,1147.3496151966187,145.09577482269412,0.1870800334410634,0.24953618586469983,0.6569241475295755,0.8357689631176062,0.9318023660403618
BEN,WCA,Western,2,Inf,FALSE,MC coverage,1359.8348029162112,58.22230334410927,0.06567668455666684,0.10314004092838563,0.8315935977731385,0.8914405010438413,0.9505915100904664
BEN,WCA,Western,2,Inf,FALSE,MMC coverage,205.7285731942463,111.53597259810373,0.15134447639226614,0.21436769714314025,0.7098121085594989,0.8810020876826722,0.9554627696590118
BEN,WCA,Western,2,Inf,FALSE,TMC coverage,1154.1062297219648,141.1554994575926,0.183313744254681,0.24616108701815295,0.6604036186499652,0.8496868475991649,0.942240779401531
BEN,WCA,Western,2,Inf,TRUE,MC coverage,1360.182196678734,58.15715068842737,0.06568982520119673,0.10331881096364838,0.8302018093249826,0.8872651356993737,0.9478079331941544
BEN,WCA,Western,2,Inf,TRUE,MMC coverage,189.2878228253839,105.5081518380127,0.14067706726821247,0.20110351271170712,0.709116214335421,0.8782185107863605,0.9568545581071676
BEN,WCA,Western,2,Inf,TRUE,TMC coverage,1170.89437385335,136.13989054232232,0.1739619359537242,0.23469113881671752,0.662491301322199,0.8496868475991649,0.9387613082811412
BFA,WCA,Western,0,10,FALSE,MC coverage,168.5400173105492,63.7786075910109,0.3612014471256794,0.3758996105032321,0.32142857142857145,0.4540816326530612,0.6581632653061225
BFA,WCA,Western,0,10,FALSE,MMC coverage,64.75491315577784,24.97777341470941,0.2153911041330167,0.2810561902439512,0.41836734693877553,0.5663265306122449,0.7142857142857143
BFA,WCA,Western,0,10,FALSE,TMC coverage,103.78510415477132,36.92101004780051,0.27998838039617757,0.33148335985997773,0.32653061224489793,0.5969387755102041,0.7704081632653061
BFA,WCA,Western,0,10,TRUE,MC coverage,167.61098759759827,62.01979038093622,0.3551353309147471,0.3717522915330847,0.32142857142857145,0.5255102040816326,0.673469387755102
BFA,WCA,Western,0,10,TRUE,MMC coverage,64.92934350289003,25.3908771625246,0.21878092123305992,0.28470340190155524,0.42857142857142855,0.5561224489795918,0.7448979591836735
BFA,WCA,Western,0,10,TRUE,TMC coverage,102.68164409470825,36.41485463410425,0.2776561760581548,0.33058274875095406,0.3673469387755102,0.5816326530612245,0.7448979591836735
BFA,WCA,Western,0,Inf,FALSE,MC coverage,168.4160444126338,63.63907360727992,0.36027232470861936,0.37478569905334586,0.336734693877551,0.47959183673469385,0.673469387755102
BFA,WCA,Western,0,Inf,FALSE,MMC coverage,64.4253942921614,24.586998809646996,0.21382365574856685,0.2796557673126483,0.42857142857142855,0.576530612244898,0.7244897959183674
BFA,WCA,Western,0,Inf,FALSE,TMC coverage,103.9906501204724,36.81568104811531,0.27962537410283206,0.3311926515178606,0.32142857142857145,0.6122448979591837,0.7755102040816326
BFA,WCA,Western,0,Inf,TRUE,MC coverage,166.28869874387806,60.96376948989204,0.3507622384505205,0.3680621228519417,0.30612244897959184,0.5357142857142857,0.6683673469387755
BFA,WCA,Western,0,Inf,TRUE,MMC coverage,61.04465502572787,18.745827852419183,0.17629538496946515,0.2414415873433563,0.5408163265306123,0.7193877551020408,0.8520408163265306
BFA,WCA,Western,0,Inf,TRUE,TMC coverage,105.2440437181502,35.78746577541288,0.2715706193869489,0.32099991301866676,0.3928571428571429,0.6530612244897959,0.8316326530612245
BFA,WCA,Western,1,10,FALSE,MC coverage,186.9123652998153,81.71692508600194,0.4412117556497156,0.4512455318750072,0.25,0.34183673469387754,0.44387755102040816
BFA,WCA,Western,1,10,FALSE,MMC coverage,71.6042457421122,26.914177857473135,0.2494800789326079,0.32981342929362006,0.4693877551020408,0.6530612244897959,0.826530612244898
BFA,WCA,Western,1,10,FALSE,TMC coverage,115.30811955770308,42.26736859617641,0.32944550958789676,0.39544455648402166,0.42346938775510207,0.6071428571428571,0.7857142857142857
BFA,WCA,Western,1,10,TRUE,MC coverage,168.24576160740614,62.54328648747743,0.35756166591667227,0.3741436292420514,0.34183673469387754,0.5255102040816326,0.673469387755102
BFA,WCA,Western,1,10,TRUE,MMC coverage,66.00327651429366,25.942726913670743,0.2231614874972205,0.2894422452856911,0.42857142857142855,0.5510204081632653,0.7397959183673469
BFA,WCA,Western,1,10,TRUE,TMC coverage,102.24248509311248,35.98493356106272,0.2759345835470473,0.3294088258818155,0.3724489795918368,0.5918367346938775,0.75
BFA,WCA,Western,1,Inf,FALSE,MC coverage,188.3695761019067,83.09622186252183,0.4470721364070308,0.45634582294292,0.19387755102040816,0.3112244897959184,0.47959183673469385
BFA,WCA,Western,1,Inf,FALSE,MMC coverage,74.1551448949793,27.46255758900966,0.2664169509044346,0.3494432054184942,0.5204081632653061,0.7244897959183674,0.8673469387755102
BFA,WCA,Western,1,Inf,FALSE,TMC coverage,114.2144312069274,40.943919134306505,0.336881047437068,0.40729703999194994,0.4030612244897959,0.673469387755102,0.8724489795918368
BFA,WCA,Western,1,Inf,TRUE,MC coverage,195.931863716561,94.31285191567189,0.4815305647841669,0.48164937736856944,0.15816326530612246,0.15816326530612246,0.15816326530612246
BFA,WCA,Western,1,Inf,TRUE,MMC coverage,93.8227952743804,43.935158194819806,0.4556990472045264,0.5689297498483702,0.9693877551020408,0.9897959183673468,0.9897959183673468
BFA,WCA,Western,1,Inf,TRUE,TMC coverage,102.1090684421806,44.361211796552205,0.45785745773056546,0.5728758847048905,0.9438775510204082,0.9846938775510204,0.9897959183673468
BFA,WCA,Western,2,10,FALSE,MC coverage,168.44147885808877,63.77456750000852,0.3613365504864341,0.37610456570683903,0.34183673469387754,0.5,0.6683673469387755
BFA,WCA,Western,2,10,FALSE,MMC coverage,64.68677242320459,25.109488233971877,0.21649074100054283,0.2821080078887756,0.40816326530612246,0.5612244897959183,0.6989795918367347
BFA,WCA,Western,2,10,FALSE,TMC coverage,103.75470643488418,36.67608749581465,0.278871674672094,0.3306412075762443,0.33163265306122447,0.6020408163265306,0.7704081632653061
BFA,WCA,Western,2,10,TRUE,MC coverage,167.75732608992465,62.32452192805807,0.3561774033525639,0.37248164426517616,0.336734693877551,0.5255102040816326,0.6836734693877551
BFA,WCA,Western,2,10,TRUE,MMC coverage,65.27763405473489,25.700180419473305,0.22071710038148293,0.2865172653790616,0.4336734693877551,0.5459183673469388,0.7244897959183674
BFA,WCA,Western,2,10,TRUE,TMC coverage,102.47969203518976,36.181462982114034,0.2765818842372989,0.32982570421308094,0.3826530612244898,0.5867346938775511,0.7397959183673469
BFA,WCA,Western,2,Inf,FALSE,MC coverage,191.5022665552707,87.33579037528372,0.4613240073348472,0.4676765862934411,0.1887755102040816,0.22959183673469388,0.40816326530612246
BFA,WCA,Western,2,Inf,FALSE,MMC coverage,77.92645827400757,29.473559211800428,0.2972009246024866,0.39083374919154823,0.6428571428571429,0.7551020408163265,0.8775510204081632
BFA,WCA,Western,2,Inf,FALSE,TMC coverage,113.57580828126312,40.860283035253346,0.35616906911230584,0.4368111450370872,0.5561224489795918,0.7602040816326531,0.923469387755102
BFA,WCA,Western,2,Inf,TRUE,MC coverage,188.1875867163256,82.9727707807179,0.44618022822150194,0.4553781511226067,0.19387755102040816,0.32142857142857145,0.4693877551020408
BFA,WCA,Western,2,Inf,TRUE,MMC coverage,70.36344432033654,22.383584101935327,0.23340838454489388,0.3170458429115587,0.6377551020408163,0.8367346938775511,0.9336734693877552
BFA,WCA,Western,2,Inf,TRUE,TMC coverage,117.82414239598906,42.54096905803995,0.3402336032548308,0.4066248454680801,0.413265306122449,0.7551020408163265,0.903061224489796
CIV,WCA,Western,0,10,FALSE,MC coverage,1692.9642411722402,66.61262997927153,0.07204150447340939,0.1363885117291403,0.8274311410905003,0.9162450815064644,0.9769533445756042
CIV,WCA,Western,0,10,FALSE,MMC coverage,523.8423035821717,230.86860654549417,0.2550847040600434,0.3390705203572718,0.6779089376053963,0.883080382237212,0.9679595278246206
CIV,WCA,Western,0,10,FALSE,TMC coverage,1169.121937590069,244.4726793507155,0.2708078072138923,0.35501052986128034,0.6621697582911749,0.8746486790331647,0.9730185497470488
CIV,WCA,Western,0,10,TRUE,MC coverage,1691.6410769454,65.40411982578408,0.07254660967783484,0.1388368112349321,0.8279932546374368,0.9117481731309725,0.9797639123102868
CIV,WCA,Western,0,10,TRUE,MMC coverage,549.8874988753068,247.69788977356131,0.26633520421133283,0.34938691307717773,0.6430578976953345,0.8437324339516582,0.953344575604272
CIV,WCA,Western,0,10,TRUE,TMC coverage,1141.7535780700932,263.39975663895643,0.2820956982377839,0.3649962542032696,0.6228218100056211,0.8465430016863407,0.9550309162450816
CIV,WCA,Western,0,Inf,FALSE,MC coverage,1695.2136174062002,67.80684636531824,0.07223567072196779,0.13626750228556206,0.8263069139966274,0.9094997189432266,0.9752670039347948
CIV,WCA,Western,0,Inf,FALSE,MMC coverage,529.7418711465472,229.5116560410576,0.2573415988468911,0.34270502480801357,0.6762225969645869,0.8864530635188308,0.9763912310286678
CIV,WCA,Western,0,Inf,FALSE,TMC coverage,1165.471746259653,242.56230275643077,0.271558144951886,0.3565868355465639,0.6616076447442384,0.8847667228780214,0.9752670039347948
CIV,WCA,Western,0,Inf,TRUE,MC coverage,1700.815847397059,67.04679818192933,0.07082020703390253,0.13521377628101014,0.8251826869027543,0.9033164699269252,0.9730185497470488
CIV,WCA,Western,0,Inf,TRUE,MMC coverage,539.7527051342638,230.64577106608164,0.2591581175902897,0.344728455095694,0.6807195053400787,0.8926363125351321,0.9775154581225408
CIV,WCA,Western,0,Inf,TRUE,TMC coverage,1161.0631422627953,243.97556600150372,0.2725792014931149,0.3575699881052177,0.6548622821810005,0.8875772906127037,0.9752670039347948
CIV,WCA,Western,1,10,FALSE,MC coverage,1693.5397919773527,66.39493020643603,0.07154224995412081,0.13539239363157043,0.8302417088251827,0.9173693086003372,0.9758291174817312
CIV,WCA,Western,1,10,FALSE,MMC coverage,524.9900444356209,230.1669055527768,0.2548710371649915,0.339036084055371,0.6773468240584598,0.8819561551433389,0.96964586846543
CIV,WCA,Western,1,10,FALSE,TMC coverage,1168.5497475417317,243.7933918314428,0.2704795992351264,0.35480594575086505,0.6587970770095559,0.8740865654862282,0.9707700955593028
CIV,WCA,Western,1,10,TRUE,MC coverage,1692.9413974105523,65.56170085488066,0.07216256798029723,0.13810910293857778,0.8296795952782462,0.9094997189432266,0.9792017987633502
CIV,WCA,Western,1,10,TRUE,MMC coverage,550.5741223024849,247.97066409126103,0.266618617382661,0.3497667438937293,0.6441821247892074,0.8420460933108488,0.955593029792018
CIV,WCA,Western,1,10,TRUE,TMC coverage,1142.3672751080676,263.23301035873544,0.2820393756970372,0.36507400142420066,0.6250702641933671,0.8476672287802136,0.9527824620573356
CIV,WCA,Western,1,Inf,FALSE,MC coverage,1695.988915969672,67.81199467129925,0.0718634614318308,0.13521955339882247,0.8251826869027543,0.9128724002248454,0.9758291174817312
CIV,WCA,Western,1,Inf,FALSE,MMC coverage,530.72994661963,229.7981613394743,0.25760341664596065,0.3430054852871086,0.6762225969645869,0.8847667228780214,0.9752670039347948
CIV,WCA,Western,1,Inf,FALSE,TMC coverage,1165.258969350042,242.4572020140396,0.2714695171136599,0.35651367958069374,0.6616076447442384,0.883080382237212,0.9724564362001124
CIV,WCA,Western,1,Inf,TRUE,MC coverage,1700.5404558690152,66.8258030864548,0.07081375192635884,0.1353309031724329,0.8274311410905003,0.9038785834738616,0.9747048903878583
CIV,WCA,Western,1,Inf,TRUE,MMC coverage,538.9572906599874,230.7702733524524,0.25924217173129027,0.3448411052779124,0.6762225969645869,0.8954468802698144,0.9769533445756042
CIV,WCA,Western,1,Inf,TRUE,TMC coverage,1161.5831652090278,244.2305523651688,0.27274543342306706,0.35772758978477115,0.6593591905564924,0.8813940415964024,0.9752670039347948
CIV,WCA,Western,2,10,FALSE,MC coverage,1694.0317293804474,66.66881462179539,0.07161468897728072,0.1355128804899494,0.8291174817313097,0.9145587408656548,0.9769533445756042
CIV,WCA,Western,2,10,FALSE,MMC coverage,524.5160712041724,230.48554661794267,0.25491206533207555,0.33898814987630715,0.6779089376053963,0.880831928049466,0.9713322091062394
CIV,WCA,Western,2,10,FALSE,TMC coverage,1169.5156581762749,244.37530756676415,0.27071294045431066,0.354970707613191,0.6582349634626194,0.8763350196739741,0.9724564362001124
CIV,WCA,Western,2,10,TRUE,MC coverage,1692.686345438197,65.47181026575011,0.07200760241084378,0.1376607700663487,0.8319280494659921,0.907813378302417,0.981450252951096
CIV,WCA,Western,2,10,TRUE,MMC coverage,551.8320038660511,249.1676102826204,0.2672495791448893,0.3501738232167145,0.6486790331646992,0.83867341202923,0.9572793704328274
CIV,WCA,Western,2,10,TRUE,TMC coverage,1140.8543415721458,264.0581655078543,0.28250737320488695,0.3653385325273884,0.6205733558178752,0.8459808881394042,0.952220348510399
CIV,WCA,Western,2,Inf,FALSE,MC coverage,1695.7647823478335,67.8778487432376,0.07205078690902024,0.13563752377744068,0.8308038223721191,0.9145587408656548,0.9752670039347948
CIV,WCA,Western,2,Inf,FALSE,MMC coverage,530.1720162393656,229.49808879833608,0.25756922504213664,0.34310799026384775,0.6795952782462057,0.8887015177065767,0.9747048903878583
CIV,WCA,Western,2,Inf,FALSE,TMC coverage,1165.592766108468,242.47181666136387,0.2715141839471758,0.3566892235766291,0.6610455311973018,0.8920741989881956,0.9730185497470488
CIV,WCA,Western,2,Inf,TRUE,MC coverage,1695.7021135701286,66.38767051416062,0.07223655509460786,0.1380867351301929,0.8302417088251827,0.907813378302417,0.9769533445756042
CIV,WCA,Western,2,Inf,TRUE,MMC coverage,533.0112843856297,231.0213198584245,0.2584894830387154,0.3437476871642673,0.6773468240584598,0.89151208544125915,0.9752670039347948
CIV,WCA,Western,2,Inf,TRUE,TMC coverage,1162.6908291844989,245.11319040753705,0.27285202173106454,0.3576253354724577,0.6599213041034289,0.880831928049466,0.974142776840922
CMR,WCA,Central,0,10,FALSE,MC coverage,3834.0969387087057,256.048058027718,0.09733532182614849,0.15197743539885344,0.8536291294911984,0.9194598504943332,0.9667229322401736
CMR,WCA,Central,0,10,FALSE,MMC coverage,2121.151363231691,643.9931294348213,0.2887642024998214,0.3820690957418386,0.6558958283096215,0.8533879913190258,0.9498432601880876
CMR,WCA,Central,0,10,FALSE,TMC coverage,1712.9455754770147,652.0100435977689,0.2927120786661419,0.38600599691127846,0.6602363154087292,0.8521823004581626,0.9500843983602604
CMR,WCA,Central,0,10,TRUE,MC coverage,3836.061038368323,258.84705165578737,0.09747556596014038,0.15063512573132642,0.8507354714251266,0.918977574149988,0.9688931757897276
CMR,WCA,Central,0,10,TRUE,MMC coverage,2098.4091485163335,617.3994702710947,0.2816241392686883,0.3754041486233542,0.6679527369182542,0.8637569327224499,0.960212201591512
CMR,WCA,Central,0,10,TRUE,TMC coverage,1737.6518898519892,627.9382252659699,0.2869175551699155,0.38069961942547786,0.6698818422956354,0.8644803472389679,0.96093561610803
CMR,WCA,Central,0,Inf,FALSE,MC coverage,3840.127538994143,256.96260517739324,0.09736436471340408,0.15172939678961184,0.8507354714251266,0.9206655413551964,0.9659995177236556
CMR,WCA,Central,0,Inf,FALSE,MMC coverage,2129.4518239479457,633.6759563243367,0.2886061945621236,0.38290563785259,0.6597540390643839,0.8632746563781046,0.9592476489028212
